querry,reference,alignment_length,similarity_errors,ref_coverage,querry_coverage,ani,reference_length,querry_length,alignment_coverage,primary_cluster
60_80.bin.63.strict.fa,20_30.bin.214.permissive.fa,343520,8370,0.19908895,0.19674967,0.97563463,1725460,1745975,0.199088939,3
60_80.bin.63.strict.fa,50_60.bin.63.strict.fa,1523328,5444,0.94081956,0.87247986,0.9964262,1619150,1745975,0.940819566,3
60_80.bin.63.strict.fa,60_80.bin.63.strict.fa,1745487,83,0.9997205,0.9997205,0.99995244,1745975,1745975,0.9997205,3
20_30.bin.25.strict.fa,20_30.bin.25.strict.fa,2630525,110,0.9995254,0.9995254,0.99995816,2631774,2631774,0.999525415,66
20_30.bin.2.orig.fa,20_30.bin.2.orig.fa,3985005,0,0.9999566,0.9999566,1,3985178,3985178,0.999956589,132
20_30.bin.32.orig.fa,20_30.bin.32.orig.fa,1748124,0,0.9996043,0.9996043,1,1748816,1748816,0.999604304,176
20_30.bin.38.strict.fa,20_30.bin.38.strict.fa,3415219,140,0.99970496,0.99970496,0.999959,3416227,3416227,0.999704938,14
20_30.bin.38.strict.fa,80_100.bin.146.orig.fa,2457065,19567,0.44293413,0.7192335,0.99203646,5547247,3416227,0.719233529,14
80_100.bin.146.orig.fa,20_30.bin.38.strict.fa,2457115,19586,0.7192482,0.44294313,0.9920289,3416227,5547247,0.719248165,14
80_100.bin.146.orig.fa,80_100.bin.146.orig.fa,5546533,0,0.9998713,0.9998713,1,5547247,5547247,0.999871288,14
20_30.bin.47.orig.fa,20_30.bin.47.orig.fa,3919307,0,0.99930954,0.99930954,1,3922015,3922015,0.999309539,88
20_30.bin.49.strict.fa,20_30.bin.49.strict.fa,2979602,138,0.9997467,0.9997467,0.9999537,2980357,2980357,0.999746675,204
20_30.bin.4.strict.fa,20_30.bin.4.strict.fa,3446927,106,0.9998831,0.9998831,0.99996924,3447330,3447330,0.999883098,178
20_30.bin.4.strict.fa,40_50.bin.170.strict.fa,3328472,8688,0.85163647,0.9655217,0.9973898,3908325,3447330,0.965521723,178
20_30.bin.4.strict.fa,50_60.bin.111.strict.fa,3196859,10285,0.8619712,0.9273435,0.9967828,3708777,3447330,0.92734348,178
20_30.bin.4.strict.fa,60_80.bin.111.strict.fa,3153258,10908,0.86363304,0.91469574,0.9965407,3651155,3447330,0.914695721,178
40_50.bin.170.strict.fa,20_30.bin.4.strict.fa,3328326,8712,0.9654794,0.8515991,0.99738246,3447330,3908325,0.965479371,178
40_50.bin.170.strict.fa,40_50.bin.170.strict.fa,3908098,30,0.99994195,0.99994195,0.9999923,3908325,3908325,0.999941919,178
40_50.bin.170.strict.fa,50_60.bin.111.strict.fa,3531301,12563,0.952147,0.9035331,0.9964424,3708777,3908325,0.952147029,178
40_50.bin.170.strict.fa,60_80.bin.111.strict.fa,3471930,12752,0.9509128,0.8883422,0.9963271,3651155,3908325,0.950912793,178
50_60.bin.111.strict.fa,20_30.bin.4.strict.fa,3200563,10771,0.9284179,0.86296993,0.99663466,3447330,3708777,0.928417935,178
50_60.bin.111.strict.fa,40_50.bin.170.strict.fa,3532025,12702,0.90371835,0.9523422,0.99640375,3908325,3708777,0.952342241,178
50_60.bin.111.strict.fa,50_60.bin.111.strict.fa,3708269,118,0.999863,0.999863,0.9999682,3708777,3708777,0.999863028,178
50_60.bin.111.strict.fa,60_80.bin.111.strict.fa,3598482,6593,0.9855736,0.9702611,0.9981678,3651155,3708777,0.985573606,178
60_80.bin.111.strict.fa,20_30.bin.4.strict.fa,3153187,10943,0.9146751,0.86361355,0.9965295,3447330,3651155,0.914675125,178
60_80.bin.111.strict.fa,40_50.bin.170.strict.fa,3471876,12736,0.8883284,0.950898,0.9963317,3908325,3651155,0.950898004,178
60_80.bin.111.strict.fa,50_60.bin.111.strict.fa,3598242,6510,0.97019637,0.98550785,0.99819076,3708777,3651155,0.985507874,178
60_80.bin.111.strict.fa,60_80.bin.111.strict.fa,3650786,70,0.9998989,0.9998989,0.9999808,3651155,3651155,0.999898936,178
20_30.bin.59.orig.fa,20_30.bin.59.orig.fa,3301875,0,0.9997965,0.9997965,1,3302547,3302547,0.999796521,154
20_30.bin.59.orig.fa,40_50.bin.15.orig.fa,2079722,20495,0.7018962,0.6297327,0.9901453,2963005,3302547,0.701896217,154
20_30.bin.59.orig.fa,50_60.bin.147.orig.fa,2675973,28364,0.52505165,0.8102755,0.9894005,5096590,3302547,0.810275524,154
20_30.bin.59.orig.fa,60_80.bin.147.strict.fa,2439067,25546,0.53663,0.7385412,0.98952633,4545156,3302547,0.738541193,154
40_50.bin.15.orig.fa,20_30.bin.59.orig.fa,2079483,20489,0.62966037,0.70181555,0.99014705,3302547,2963005,0.701815555,154
40_50.bin.15.orig.fa,40_50.bin.15.orig.fa,2962189,0,0.9997246,0.9997246,1,2963005,2963005,0.999724604,154
40_50.bin.15.orig.fa,50_60.bin.147.orig.fa,2439410,20501,0.47863573,0.8232892,0.9915959,5096590,2963005,0.823289195,154
40_50.bin.15.orig.fa,60_80.bin.147.strict.fa,2222205,17111,0.4889172,0.74998355,0.9923,4545156,2963005,0.749983547,154
50_60.bin.147.orig.fa,20_30.bin.59.orig.fa,2676268,28373,0.81036484,0.5251095,0.9893983,3302547,5096590,0.810364849,154
50_60.bin.147.orig.fa,40_50.bin.15.orig.fa,2439610,20438,0.8233567,0.47867495,0.99162245,2963005,5096590,0.823356694,154
50_60.bin.147.orig.fa,50_60.bin.147.orig.fa,5095357,0,0.99975806,0.99975806,1,5096590,5096590,0.999758074,154
50_60.bin.147.orig.fa,60_80.bin.147.strict.fa,4352567,13506,0.95762765,0.8540155,0.996897,4545156,5096590,0.957627637,154
60_80.bin.147.strict.fa,20_30.bin.59.orig.fa,2439725,25563,0.73874044,0.53677475,0.98952216,3302547,4545156,0.738740433,154
60_80.bin.147.strict.fa,40_50.bin.15.orig.fa,2222194,17083,0.74997985,0.4889148,0.99231255,2963005,4545156,0.749979835,154
60_80.bin.147.strict.fa,50_60.bin.147.orig.fa,4352712,13549,0.85404396,0.95765954,0.9968872,5096590,4545156,0.957659539,154
60_80.bin.147.strict.fa,60_80.bin.147.strict.fa,4543989,140,0.9997432,0.9997432,0.9999692,4545156,4545156,0.999743243,154
20_30.bin.83.strict.fa,20_30.bin.83.strict.fa,5935977,150,0.99950427,0.99950427,0.9999747,5938921,5938921,0.999504287,78
20_30.bin.84.orig.fa,20_30.bin.84.orig.fa,3016050,0,0.9996689,0.9996689,1,3017049,3017049,0.999668882,144
20_30.bin.89.orig.fa,20_30.bin.89.orig.fa,3553801,0,0.9998194,0.9998194,1,3554443,3554443,0.999819381,198
30_40.bin.101.strict.fa,30_40.bin.101.strict.fa,1427393,80,0.99955463,0.99955463,0.999944,1428029,1428029,0.999554631,212
30_40.bin.105.strict.fa,30_40.bin.105.strict.fa,1297986,50,0.999695,0.999695,0.9999615,1298382,1298382,0.999695005,60
30_40.bin.109.strict.fa,30_40.bin.109.strict.fa,1339558,30,0.9998843,0.9998843,0.9999776,1339713,1339713,0.999884304,6
30_40.bin.109.strict.fa,40_50.bin.69.orig.fa,1214451,8380,0.36197293,0.9065009,0.99309975,3355088,1339713,0.90650087,6
30_40.bin.109.strict.fa,80_100.bin.174.strict.fa,1269220,8004,0.34939578,0.94738203,0.99369377,3632614,1339713,0.947382014,6
40_50.bin.69.orig.fa,30_40.bin.109.strict.fa,1214528,8395,0.90655833,0.36199588,0.9930878,1339713,3355088,0.906558345,6
40_50.bin.69.orig.fa,40_50.bin.69.orig.fa,3354663,0,0.99987334,0.99987334,1,3355088,3355088,0.999873327,6
40_50.bin.69.orig.fa,80_100.bin.174.strict.fa,2643439,19253,0.72769606,0.7878896,0.99271667,3632614,3355088,0.787889617,6
80_100.bin.174.strict.fa,30_40.bin.109.strict.fa,1269288,8072,0.94743276,0.3494145,0.99364054,1339713,3632614,0.947432771,6
80_100.bin.174.strict.fa,40_50.bin.69.orig.fa,2643697,19381,0.7879665,0.7277671,0.992669,3355088,3632614,0.787966515,6
80_100.bin.174.strict.fa,80_100.bin.174.strict.fa,3632117,109,0.9998632,0.9998632,0.99997,3632614,3632614,0.999863184,6
30_40.bin.124.orig.fa,30_40.bin.124.orig.fa,3272552,0,0.9999138,0.9999138,1,3272834,3272834,0.999913836,200
30_40.bin.125.strict.fa,30_40.bin.125.strict.fa,3847438,70,0.9999605,0.9999605,0.9999818,3847590,3847590,0.999960495,114
30_40.bin.125.strict.fa,40_50.bin.163.orig.fa,3708719,8822,0.8475278,0.963907,0.9976213,4375926,3847590,0.963907017,114
30_40.bin.125.strict.fa,50_60.bin.82.strict.fa,3769816,9083,0.89359236,0.97978634,0.9975906,4218720,3847590,0.979786308,114
30_40.bin.125.strict.fa,60_80.bin.82.orig.fa,3782081,9527,0.9047508,0.982974,0.997481,4180246,3847590,0.982974018,114
40_50.bin.163.orig.fa,30_40.bin.125.strict.fa,3708455,8674,0.9638384,0.8474675,0.997661,3847590,4375926,0.963838403,114
40_50.bin.163.orig.fa,40_50.bin.163.orig.fa,4375481,0,0.9998983,0.9998983,1,4375926,4375926,0.999898307,114
40_50.bin.163.orig.fa,50_60.bin.82.strict.fa,3988613,7884,0.94545573,0.91149,0.9980234,4218720,4375926,0.945455731,114
40_50.bin.163.orig.fa,60_80.bin.82.orig.fa,3991006,7936,0.9547299,0.9120369,0.9980115,4180246,4375926,0.954729937,114
50_60.bin.82.strict.fa,30_40.bin.125.strict.fa,3769818,9095,0.9797868,0.89359283,0.99758744,3847590,4218720,0.979786828,114
50_60.bin.82.strict.fa,40_50.bin.163.orig.fa,3987078,7772,0.91113925,0.9450919,0.9980507,4375926,4218720,0.945091876,114
50_60.bin.82.strict.fa,50_60.bin.82.strict.fa,4217945,20,0.9998163,0.9998163,0.99999523,4218720,4218720,0.999816295,114
50_60.bin.82.strict.fa,60_80.bin.82.orig.fa,4162721,2530,0.99580765,0.98672605,0.9993922,4180246,4218720,0.995807663,114
60_80.bin.82.orig.fa,30_40.bin.125.strict.fa,3781188,9453,0.98274195,0.9045372,0.9975,3847590,4180246,0.982741924,114
60_80.bin.82.orig.fa,40_50.bin.163.orig.fa,3989770,7994,0.9117544,0.9544343,0.9979964,4375926,4180246,0.954434261,114
60_80.bin.82.orig.fa,50_60.bin.82.strict.fa,4163985,2530,0.9870257,0.99611,0.9993924,4218720,4180246,0.996110038,114
60_80.bin.82.orig.fa,60_80.bin.82.orig.fa,4179922,0,0.9999225,0.9999225,1,4180246,4180246,0.999922493,114
30_40.bin.127.strict.fa,30_40.bin.127.strict.fa,2694371,110,0.99969053,0.99969053,0.9999592,2695205,2695205,0.999690562,155
30_40.bin.12.strict.fa,30_40.bin.12.strict.fa,3281347,110,0.99962014,0.99962014,0.9999665,3282594,3282594,0.999620118,36
30_40.bin.12.strict.fa,40_50.bin.168.orig.fa,1726520,40091,0.33287114,0.5259621,0.9767793,5186752,3282594,0.52596209,36
40_50.bin.168.orig.fa,30_40.bin.12.strict.fa,1722475,39360,0.52472985,0.33209127,0.9771492,3282594,5186752,0.524729833,36
40_50.bin.168.orig.fa,40_50.bin.168.orig.fa,5185304,0,0.9997208,0.9997208,1,5186752,5186752,0.999720827,36
30_40.bin.135.strict.fa,30_40.bin.135.strict.fa,2035468,89,0.9997863,0.9997863,0.99995625,2035903,2035903,0.999786336,82
30_40.bin.136.permissive.fa,30_40.bin.136.permissive.fa,1766363,40,0.9997317,0.9997317,0.99997735,1766837,1766837,0.999731724,203
30_40.bin.136.permissive.fa,40_50.bin.127.permissive.fa,1487221,17385,0.6580405,0.84174204,0.9883104,2260075,1766837,0.841742051,203
30_40.bin.136.permissive.fa,50_60.bin.5.permissive.fa,1356071,16831,0.7168376,0.76751333,0.9875884,1891741,1766837,0.767513359,203
30_40.bin.136.permissive.fa,60_80.bin.5.strict.fa,1053420,12122,0.72991455,0.596218,0.9884927,1443210,1766837,0.729914565,203
40_50.bin.127.permissive.fa,30_40.bin.136.permissive.fa,1488903,17605,0.84269404,0.65878475,0.98817587,1766837,2260075,0.842694035,203
40_50.bin.127.permissive.fa,40_50.bin.127.permissive.fa,2256095,321,0.998239,0.998239,0.9998577,2260075,2260075,0.998238996,203
40_50.bin.127.permissive.fa,50_60.bin.5.permissive.fa,1537643,17705,0.812819,0.6803504,0.98848563,1891741,2260075,0.812818985,203
40_50.bin.127.permissive.fa,60_80.bin.5.strict.fa,1170147,11651,0.8107947,0.517747,0.9900431,1443210,2260075,0.810794687,203
50_60.bin.5.permissive.fa,30_40.bin.136.permissive.fa,1355682,16770,0.7672932,0.71663195,0.98762983,1766837,1891741,0.767293191,203
50_60.bin.5.permissive.fa,40_50.bin.127.permissive.fa,1536355,17500,0.67978054,0.81213814,0.98860943,2260075,1891741,0.812138131,203
50_60.bin.5.permissive.fa,50_60.bin.5.permissive.fa,1890960,87,0.9995872,0.9995872,0.999954,1891741,1891741,0.999587153,203
50_60.bin.5.permissive.fa,60_80.bin.5.strict.fa,1395825,7822,0.96716696,0.73785204,0.99439615,1443210,1891741,0.96716694,203
60_80.bin.5.strict.fa,30_40.bin.136.permissive.fa,1053476,12098,0.5962497,0.72995335,0.9885161,1766837,1443210,0.729953368,203
60_80.bin.5.strict.fa,40_50.bin.127.permissive.fa,1169821,11661,0.51760274,0.8105688,0.9900318,2260075,1443210,0.810568801,203
60_80.bin.5.strict.fa,50_60.bin.5.permissive.fa,1395640,7797,0.7377543,0.96703875,0.9944133,1891741,1443210,0.967038754,203
60_80.bin.5.strict.fa,60_80.bin.5.strict.fa,1442756,100,0.9996854,0.9996854,0.9999307,1443210,1443210,0.999685423,203
30_40.bin.140.orig.fa,30_40.bin.140.orig.fa,1351105,0,0.9996256,0.9996256,1,1351611,1351611,0.999625632,188
30_40.bin.145.orig.fa,30_40.bin.145.orig.fa,1313497,0,0.9996294,0.9996294,1,1313984,1313984,0.999629371,94
30_40.bin.145.orig.fa,40_50.bin.115.strict.fa,606902,18471,0.3243552,0.46187928,0.9695651,1871103,1313984,0.461879292,94
40_50.bin.115.strict.fa,30_40.bin.145.orig.fa,606070,18184,0.4612461,0.32391053,0.96999687,1313984,1871103,0.461246103,94
40_50.bin.115.strict.fa,40_50.bin.115.strict.fa,1870122,245,0.9994757,0.9994757,0.999869,1871103,1871103,0.99947571,94
30_40.bin.146.orig.fa,30_40.bin.146.orig.fa,1437459,0,0.9998275,0.9998275,1,1437707,1437707,0.999827503,46
30_40.bin.153.strict.fa,30_40.bin.153.strict.fa,1707952,10,0.9998917,0.9998917,0.99999416,1708137,1708137,0.999891695,139
30_40.bin.153.strict.fa,50_60.bin.81.strict.fa,1599346,5705,0.8928594,0.9363102,0.9964329,1791263,1708137,0.936310144,139
30_40.bin.153.strict.fa,60_80.bin.81.strict.fa,1514210,9144,0.9018775,0.8864687,0.9939612,1678953,1708137,0.901877539,139
50_60.bin.81.strict.fa,30_40.bin.153.strict.fa,1599440,5764,0.9363652,0.89291185,0.99639624,1708137,1791263,0.936365174,139
50_60.bin.81.strict.fa,50_60.bin.81.strict.fa,1790737,50,0.9997063,0.9997063,0.9999721,1791263,1791263,0.999706352,139
50_60.bin.81.strict.fa,60_80.bin.81.strict.fa,1653920,6632,0.98509014,0.9233262,0.99599016,1678953,1791263,0.985090113,139
60_80.bin.81.strict.fa,30_40.bin.153.strict.fa,1513602,9070,0.88611275,0.9015154,0.99400765,1708137,1678953,0.901515409,139
60_80.bin.81.strict.fa,50_60.bin.81.strict.fa,1653900,6602,0.923315,0.9850782,0.9960082,1791263,1678953,0.985078201,139
60_80.bin.81.strict.fa,60_80.bin.81.strict.fa,1678748,10,0.9998779,0.9998779,0.99999404,1678953,1678953,0.9998779,139
30_40.bin.155.permissive.fa,30_40.bin.155.permissive.fa,1457355,86,0.999474,0.999474,0.999941,1458122,1458122,0.999473981,44
30_40.bin.155.permissive.fa,40_50.bin.60.strict.fa,663875,8052,0.55477977,0.45529455,0.9878712,1196646,1458122,0.554779776,44
30_40.bin.155.permissive.fa,50_60.bin.64.permissive.fa,613352,4264,0.7855239,0.42064518,0.993048,780819,1458122,0.785523918,44
30_40.bin.155.permissive.fa,60_80.bin.64.strict.fa,603758,4773,0.8051223,0.41406548,0.9920945,749896,1458122,0.80512231,44
30_40.bin.155.permissive.fa,80_100.bin.7.strict.fa,913790,8179,0.7046972,0.6266897,0.99104935,1296713,1458122,0.704697184,44
40_50.bin.60.strict.fa,30_40.bin.155.permissive.fa,663853,8114,0.45527947,0.5547614,0.9877774,1458122,1196646,0.554761391,44
40_50.bin.60.strict.fa,40_50.bin.60.strict.fa,1195882,37,0.9993616,0.9993616,0.99996907,1196646,1196646,0.999361549,44
40_50.bin.60.strict.fa,50_60.bin.64.permissive.fa,444332,4358,0.5690589,0.3713145,0.990192,780819,1196646,0.569058898,44
40_50.bin.60.strict.fa,60_80.bin.64.strict.fa,437770,4133,0.58377427,0.36583084,0.990559,749896,1196646,0.583774283,44
40_50.bin.60.strict.fa,80_100.bin.7.strict.fa,648589,8859,0.5001793,0.5420057,0.9863411,1296713,1196646,0.542005739,44
50_60.bin.64.permissive.fa,30_40.bin.155.permissive.fa,613346,4266,0.42064106,0.78551626,0.99304473,1458122,780819,0.785516234,44
50_60.bin.64.permissive.fa,40_50.bin.60.strict.fa,444991,4418,0.37186518,0.5699029,0.9900717,1196646,780819,0.569902884,44
50_60.bin.64.permissive.fa,50_60.bin.64.permissive.fa,780671,0,0.99981046,0.99981046,1,780819,780819,0.999810455,44
50_60.bin.64.permissive.fa,60_80.bin.64.strict.fa,738075,2535,0.9842365,0.9452575,0.9965654,749896,780819,0.984236481,44
50_60.bin.64.permissive.fa,80_100.bin.7.strict.fa,602304,6298,0.4644852,0.77137464,0.9895435,1296713,780819,0.771374672,44
60_80.bin.64.strict.fa,30_40.bin.155.permissive.fa,603735,4755,0.4140497,0.8050916,0.992124,1458122,749896,0.805091639,44
60_80.bin.64.strict.fa,40_50.bin.60.strict.fa,437646,4053,0.36572722,0.5836089,0.9907391,1196646,749896,0.583608927,44
60_80.bin.64.strict.fa,50_60.bin.64.permissive.fa,738013,2531,0.9451781,0.9841538,0.9965705,780819,749896,0.984153803,44
60_80.bin.64.strict.fa,60_80.bin.64.strict.fa,749780,49,0.9998453,0.9998453,0.9999347,749896,749896,0.999845312,44
60_80.bin.64.strict.fa,80_100.bin.7.strict.fa,594857,6369,0.45874223,0.79325265,0.9892932,1296713,749896,0.793252664,44
80_100.bin.7.strict.fa,30_40.bin.155.permissive.fa,913408,8155,0.6264277,0.70440257,0.9910719,1458122,1296713,0.704402593,44
80_100.bin.7.strict.fa,40_50.bin.60.strict.fa,650774,9133,0.54383165,0.5018643,0.98596597,1196646,1296713,0.543831676,44
80_100.bin.7.strict.fa,50_60.bin.64.permissive.fa,602352,6294,0.77143615,0.4645222,0.98955095,780819,1296713,0.771436146,44
80_100.bin.7.strict.fa,60_80.bin.64.strict.fa,594933,6384,0.79335403,0.45880082,0.9892694,749896,1296713,0.793354012,44
80_100.bin.7.strict.fa,80_100.bin.7.strict.fa,1296228,80,0.999626,0.999626,0.9999383,1296713,1296713,0.999625977,44
30_40.bin.157.strict.fa,30_40.bin.157.strict.fa,1911119,260,0.9997442,0.9997442,0.999864,1911608,1911608,0.999744194,105
30_40.bin.159.strict.fa,30_40.bin.159.strict.fa,997443,10,0.99980253,0.99980253,0.99999,997640,997640,0.999802534,38
30_40.bin.159.strict.fa,40_50.bin.135.strict.fa,881224,3821,0.8090012,0.8833086,0.995664,1089274,997640,0.883308608,38
30_40.bin.159.strict.fa,50_60.bin.53.permissive.fa,864817,4260,0.80045706,0.8668628,0.9950741,1080404,997640,0.866862796,38
30_40.bin.159.strict.fa,60_80.bin.53.strict.fa,855753,3867,0.82830787,0.85777736,0.9954812,1033134,997640,0.857777355,38
30_40.bin.159.strict.fa,80_100.bin.48.strict.fa,929130,3633,0.7395565,0.93132794,0.9960899,1256334,997640,0.931327934,38
40_50.bin.135.strict.fa,30_40.bin.159.strict.fa,881234,3878,0.8833186,0.8090104,0.9955993,997640,1089274,0.883318632,38
40_50.bin.135.strict.fa,40_50.bin.135.strict.fa,1089075,10,0.9998173,0.9998173,0.9999908,1089274,1089274,0.99981731,38
40_50.bin.135.strict.fa,50_60.bin.53.permissive.fa,897844,4113,0.8310262,0.8242591,0.995419,1080404,1089274,0.831026172,38
40_50.bin.135.strict.fa,60_80.bin.53.strict.fa,889755,3795,0.86121935,0.816833,0.99573475,1033134,1089274,0.861219358,38
40_50.bin.135.strict.fa,80_100.bin.48.strict.fa,1002590,3840,0.79802823,0.9204204,0.9961699,1256334,1089274,0.92042039,38
50_60.bin.53.permissive.fa,30_40.bin.159.strict.fa,864868,4260,0.8669139,0.80050427,0.9950744,997640,1080404,0.866913917,38
50_60.bin.53.permissive.fa,40_50.bin.135.strict.fa,897749,4044,0.8241719,0.8309382,0.9954954,1089274,1080404,0.830938242,38
50_60.bin.53.permissive.fa,50_60.bin.53.permissive.fa,1079553,77,0.9992123,0.9992123,0.99992865,1080404,1080404,0.999212332,38
50_60.bin.53.permissive.fa,60_80.bin.53.strict.fa,1014511,2475,0.98197424,0.9390108,0.9975604,1033134,1080404,0.981974265,38
50_60.bin.53.permissive.fa,80_100.bin.48.strict.fa,969416,3998,0.77162284,0.89727175,0.9958759,1256334,1080404,0.897271761,38
60_80.bin.53.strict.fa,30_40.bin.159.strict.fa,855777,3867,0.85780144,0.82833105,0.9954813,997640,1033134,0.857801411,38
60_80.bin.53.strict.fa,40_50.bin.135.strict.fa,889689,3738,0.81677246,0.86115545,0.9957985,1089274,1033134,0.861155475,38
60_80.bin.53.strict.fa,50_60.bin.53.permissive.fa,1013915,2501,0.93845916,0.9813974,0.9975333,1080404,1033134,0.981397379,38
60_80.bin.53.strict.fa,60_80.bin.53.strict.fa,1033031,10,0.9999003,0.9999003,0.99999034,1033134,1033134,0.999900303,38
60_80.bin.53.strict.fa,80_100.bin.48.strict.fa,962608,3494,0.7662039,0.9317359,0.99637026,1256334,1033134,0.931735864,38
80_100.bin.48.strict.fa,30_40.bin.159.strict.fa,928930,3594,0.9311275,0.73939735,0.996131,997640,1256334,0.931127461,38
80_100.bin.48.strict.fa,40_50.bin.135.strict.fa,1002498,3764,0.92033595,0.797955,0.9962454,1089274,1256334,0.92033593,38
80_100.bin.48.strict.fa,50_60.bin.53.permissive.fa,969364,4000,0.89722365,0.7715815,0.9958736,1080404,1256334,0.897223631,38
80_100.bin.48.strict.fa,60_80.bin.53.strict.fa,962523,3480,0.9316536,0.7661362,0.9963845,1033134,1256334,0.93165359,38
80_100.bin.48.strict.fa,80_100.bin.48.strict.fa,1256268,104,0.9999475,0.9999475,0.9999172,1256334,1256334,0.999947466,38
30_40.bin.163.orig.fa,30_40.bin.163.orig.fa,1871392,0,0.9996261,0.9996261,1,1872092,1872092,0.999626087,102
30_40.bin.170.orig.fa,30_40.bin.170.orig.fa,879986,0,0.9998739,0.9998739,1,880097,880097,0.999873878,45
30_40.bin.170.orig.fa,40_50.bin.195.orig.fa,599673,3234,0.4553561,0.6813715,0.99460703,1316932,880097,0.681371485,45
30_40.bin.170.orig.fa,50_60.bin.73.orig.fa,521563,2622,0.7377337,0.5926199,0.9949728,706980,880097,0.737733741,45
30_40.bin.170.orig.fa,60_80.bin.73.orig.fa,521563,2622,0.7377337,0.5926199,0.9949728,706980,880097,0.737733741,45
40_50.bin.195.orig.fa,30_40.bin.170.orig.fa,600817,3473,0.68267137,0.45622477,0.99421954,880097,1316932,0.682671342,45
40_50.bin.195.orig.fa,40_50.bin.195.orig.fa,1316693,0,0.9998185,0.9998185,1,1316932,1316932,0.999818518,45
40_50.bin.195.orig.fa,50_60.bin.73.orig.fa,485081,2586,0.6861311,0.3683417,0.99466896,706980,1316932,0.686131149,45
